DepartmentName,JobTitle,Zip,Salary
BPS Madison Park High,Student Services Coordinator,2351,"$95,784.31"
BPS Harvard/Kent Elementary,Teacher,2132,"$114,449.41"
Higginson/Lewis K-8,Teacher,2132,"$73,491.34"
King K-8,Teacher,30215,
BPS Brighton High,Security Para,2124,"$23,603.86"
BPS Substitute Teachers/Nurs,Substitute Teacher HE,2171,"$27,803.01"
Tech Boston Academy,Nurse,2186,"$103,572.66"
BPS Condon Elementary,Teacher,2072,"$93,193.35"
BPS Harvard/Kent Elementary,Teacher,1721,"$100,028.43"
BPS New Mission Pilot,Teacher,2446,"$44,073.98"
BPS Ohrenberger Elementary,Teacher,1701,
BPS Taylor Elementary,Principal Elementary,2324,"$131,784.19"
Jackson/Mann K-8,Teacher,2155,"$108,710.99"
BPS Business Service,BPS Worker's Comp Job Class,2356,
BPS Condon Elementary,Teacher,2186,"$102,164.74"
BPS School Safety Service,Officer-Bps Police,2863,"$55,034.46"
West Roxbury Academy,Paraprofessional,2124,"$32,729.46"
BPS Kenny Elementary,Teacher,2368,"$104,848.37"
Hurley K-8,Teacher,2131,"$91,060.31"
BPS Horace Mann,Paraprofessional,2072,"$27,133.69"
BPS O'Donnell Elementary,Teacher,2152,"$94,138.90"
BPS Madison Park High,Teacher,2118,
BPS Special Education,Sen Clerk School Sec 766-15B,2453,
BTU Pilot,Teacher,2130,"$103,457.46"
BPS Transportation,Head Account Clk 31,2184,"$68,676.40"
Food & Nutrition Svc,Head Admin Clerk-31,2126,"$64,450.16"
BPS Special Education,Comm Connections Fac,2124,"$127,655.01"
Baldwin ELC,Surround Care Paraprofessional,2130,"$44,116.22"
Kilmer K-8,Paraprofessional,2375,"$34,452.09"
BPS McKinley Middle,Paraprofessional,2131,"$37,922.25"
BPS Dever Elementary,Asst Principal Elementary,2093,"$115,329.89"
BPS Taylor Elementary,Paraprofessional,2368,"$39,157.75"
BPS Edwards Middle,Nurse,2126,"$94,259.23"
BPS Quincy Elementary,Paraprofessional,2169,"$33,589.18"
BPS Bradley Elementary,Teacher,2132,"$109,057.13"
BPS Adams Elementary,Prin Clerk/School Sec 19,1880,"$51,379.32"
BPS McKinley Middle,Guidance Advisor(1),2186,"$104,974.43"
West Zone ELC,Teacher,2124,"$101,852.73"
Info & Instr Technology,Director (D) (non-ac),2130,"$128,094.46"
BPS Murphy Elementary,Paraprofessional,2129,"$42,644.46"
BPS Murphy Elementary,Teacher,2136,"$100,173.70"
BPS Boston Latin,Teacher,2136,"$89,590.08"
BPS Snowden International Hi,Program Director Basas 11,2155,"$126,694.10"
BPS Human Resource Team,Teacher,2125,
BPS Bradley Elementary,Teacher,2127,"$104,550.37"
West Roxbury Academy,Teacher,2067,"$89,618.58"
BPS O'Donnell Elementary,Principal Elementary,2126,"$142,488.62"
BPS Welcome Services,Student Registration Spec,2122,"$81,519.17"
BPS Human Resource Team,Teacher,2322,"$42,589.53"
BPS Holmes Elementary,Teacher,2186,"$104,550.37"
BPS Kenny Elementary,Teacher,2169,"$88,192.36"
BPS Substitute Teachers/Nurs,Substitute Teacher HE,2130,"$18,353.65"
Umana Middle,Principal Middle,2136,"$149,853.33"
BPS Facility Management,Jr Cust/Nights,2131,
BPS Facility Management,Sen Cust C/Nights,1867,"$68,458.15"
BPS Facility Management,Area Manager,2048,"$99,128.74"
BPS Facility Management,Sen Cust C,2322,"$46,997.13"
BPS Facility Management,Sen Cust C,2129,"$62,551.95"
BPS Facility Management,Prin Clerk Typist 28,2048,"$63,475.50"
BPS School Safety Service,Captain,2038,"$75,313.55"
Haley Pilot,Paraprofessional,2136,"$30,064.51"
King K-8,Teacher,2368,"$100,130.97"
Chief Operating Officer,Staff Asst (C),2149,"$91,646.02"
BPS Harvard/Kent Elementary,Teacher,2465,"$111,494.87"
BPS Condon Elementary,Teacher,2124,
BPS Grew Elementary,Teacher,2132,"$63,042.90"
BPS Everett Elementary,Teacher,1880,"$94,198.04"
BPS Mckay Elementary,Part-Time Cafeteria Attendant,2122,"$24,952.50"
Asst Superintendent-Network A,Instructional Superintendent,2131,"$159,917.26"
BPS Facility Management,Sen Cust C/Nights,2119,"$68,126.84"
BPS Taylor Elementary,Teacher,2343,"$79,102.85"
BPS Boston Latin,Guidance Counselor(1),2125,"$103,301.14"
BPS Hennigan Elementary,Paraprofessional,2125,"$39,157.75"
BPS Transportation,Cab Monitor,2121,"$23,393.59"
BPS Tynan Elementary,Teacher,2122,"$104,856.07"
BPS McKinley Middle,Prin Clerk/School Sec 19,2136,"$50,394.64"
BPS Madison Park High,Community Field Coordinator,2301,"$61,216.03"
BPS Hale Elementary,Principal Elementary,37914,
Boston Public Library,Asst Neighborhood Services Mgr,2131,"$95,495.06"
BPS Hennigan Elementary,Employment Agreement,2119,"$4,239.00"
BPS Quincy Elementary,Teacher,2129,"$104,742.87"
"Greenwood, S K-8",Teacher,2132,"$104,742.87"
BPS Community Academy,Prin Clerk/School Sec 19,2136,"$48,952.09"
BPS O'Bryant School,Teacher,2126,"$103,301.14"
BPS Mozart Elementary,Lunch Hour Monitors,2132,"$8,748.06"
BPS Snowden International Hi,Student Dev Counselor (1),1905,"$107,463.01"
Higginson/Lewis K-8,Teacher,2136,"$105,762.41"
Food & Nutrition Svc,Asst Director (D) (non ac),2124,"$111,879.80"
Food & Nutrition Svc,Coord-Manager (C),2132,"$104,919.98"
BPS Human Resource Team,Teacher,2359,"$103,301.14"
Warren/Prescott K-8,Teacher,1701,"$91,901.01"
BPS McCormack Middle,Teacher,2072,"$101,715.98"
BPS Bradley Elementary,Teacher,3858,"$104,742.87"
BPS Boston Latin,Guidance Counselor(1),2459,"$103,301.14"
BPS Harvard/Kent Elementary,Teacher,2135,"$108,283.57"
Curley K-8,Teacher,2134,"$105,050.55"
Jackson/Mann K-8,Teacher,1746,"$113,185.67"
BPS Manning Elementary,Teacher,2140,"$98,585.08"
Tech Boston Academy,Teacher,2171,"$101,183.31"
BPS Boston Latin,Teacher,2126,"$91,283.88"
BPS Sumner Elementary,Teacher,2135,"$101,563.77"
Jackson/Mann K-8,Teacher,2124,"$18,449.37"
Curley K-8,SpEd Support Svcs Coordinator,2045,"$106,438.90"
BPS McKinley Middle,Guidance Advisor(1),2050,"$106,653.96"
BPS Harvard/Kent Elementary,Prin Clerk/School Sec 19,2129,"$54,298.66"
Curley K-8,Teacher,2081,"$107,207.52"
BPS Bradley Elementary,Paraprofessional,2171,"$42,027.81"
BPS O'Bryant School,Technician (B),2130,"$71,750.40"
BPS McKinley Middle,Teacher,1938,"$111,030.36"
Lyndon K-8,Teacher,2032,"$123,086.50"
BPS Boston Latin,Teacher,2021,"$101,765.65"
BPS Otis Elementary,Principal Elementary,2186,"$133,631.49"
BPS Taylor Elementary,Teacher,2189,"$89,526.57"
BPS English High,Cafeteria Manager14,2118,"$49,084.29"
Food & Nutrition Svc,Coord-Manager (C),2128,"$94,026.54"
BPS Russell Elementary,Teacher,2125,"$96,017.04"
BPS McKinley Middle,Program Director Basas 10,1940,"$125,814.26"
BPS Ohrenberger Elementary,Teacher,2062,"$104,742.87"
BPS Facility Management,Jr Cust/Nights,2125,"$54,814.39"
BPS Taylor Elementary,Teacher,1450,"$104,742.87"
Ellison/Parks EES,Teacher,2136,"$98,682.83"
BPS Guild Elementary,Teacher,1904,"$110,951.81"
Hernandez K-8,Teacher,2467,
BPS Boston Latin,Prin Clerk/School Sec 28,2132,"$63,052.26"
BPS Taylor Elementary,Teacher,2021,"$95,709.36"
Jackson/Mann K-8,SpEd Support Svcs Coordinator,2026,"$102,001.24"
Roosevelt K-8,Teacher,2136,"$96,370.08"
Haley Pilot,Teacher,2188,"$108,281.24"
BPS Taylor Elementary,Teacher,2136,"$113,520.87"
BPS Business Service,BPS Worker's Comp Job Class,2135,
BPS Sumner Elementary,Teacher,2066,"$105,422.07"
BPS Special Education,Sen Prog Dir 12 (non-ac),2171,"$130,649.64"
BPS McKinley Middle,Teacher,2129,"$104,491.30"
BPS Quincy Elementary,Teacher,1960,"$63,725.18"
BPS Charlestown High,Teacher,2139,"$63,109.15"
Ellison/Parks EES,Teacher,2368,"$103,872.85"
BPS Lee Elementary,Paraprofessional,2126,"$31,489.69"
West Roxbury Academy,Prin Clerk/School Sec 19,2132,"$53,100.96"
BPS Latin Academy,Nurse,2186,"$87,299.60"
BPS Substitute Teachers/Nurs,Substitute Teacher HE,2451,"$32,224.28"
BPS Harvard/Kent Elementary,Paraprofessional,2128,"$40,132.59"
BPS School Safety Service,Officer-Bps Police,2062,"$54,029.04"
BPS Condon Elementary,Lunch Hour Monitors,2127,"$8,748.06"
English Language Learn,Technician (B),2132,"$39,730.50"
Edison K-8,SpEd Support Svcs Coordinator,2026,"$99,671.19"
Curley K-8,Teacher,2860,"$98,033.12"
BPS Boston Latin,Teacher,2333,"$99,462.06"
BPS Bradley Elementary,Paraprofessional,2151,
"Kennedy, EM Health Academy",Headmaster,2072,"$163,720.27"
BPS Facility Management,Sen Cust C,2048,"$61,876.01"
Roosevelt K-8,Teacher,2081,"$97,897.22"
BPS Beethoven Elementary,SpEd Support Svcs Coordinator,2780,"$102,340.79"
BPS Substitute Teachers/Nurs,Substitute Teacher HE,2136,"$20,737.15"
BPS Facility Management,Jr Cust/Nights,2343,"$8,856.36"
BPS Business Service,BPS Worker's Comp Job Class,2215,
Umana Middle,Teacher,2127,"$105,983.21"
BPS McKinley Middle,Teacher,2482,"$104,012.93"
BPS Taylor Elementary,Teacher,2459,"$98,038.37"
Hurley K-8,Lunch Hour Monitors,2118,"$8,748.06"
BPS Otis Elementary,Teacher,2171,"$107,862.70"
BPS English High,Nurse,2050,"$107,243.64"
BPS McCormack Middle,Part-Time Cafeteria Attendant,2136,"$17,957.06"
Tech Boston Academy,Asst Cafeteria Manager,2124,"$36,707.47"
BPS Winthrop Elementary,Paraprofessional,2121,"$31,580.37"
Umana Middle,Paraprofessional,2119,"$43,093.96"
BPS Channing Elementary,Teacher,2136,"$68,202.91"
BPS Ellis Elementary,Teacher,2026,"$58,165.50"
West Roxbury Academy,Teacher,2109,"$99,462.06"
BPS Kenny Elementary,Prin Clerk/School Sec 19,2124,"$57,241.13"
HPEC: Com Acd Science & Health,Teacher,2860,"$90,102.38"
BPS Adult Education,Teacher,2124,"$91,126.84"
BPS Mason Elementary,Nurse,2171,"$105,332.83"
BPS Special Education,Sen Clerk School Sec 766-15B,2132,"$55,837.17"
Jackson/Mann K-8,Teacher,2132,"$105,954.91"
BPS Adams Elementary,Paraprofessional,2131,"$37,793.28"
Info & Instr Technology,Sen Technician (C),2116,"$101,819.21"
BPS School Safety Service,Captain,2136,"$74,352.12"
BPS Mckay Elementary,Teacher,2148,"$91,060.31"
BPS Madison Park High,Teacher,1824,"$106,497.84"
BPS Mason Elementary,Principal Elementary,2131,"$130,984.17"
HPEC: Com Acd Science & Health,Paraprofessional,2368,"$29,766.06"
BPS Special Education,Comm Connections Fac,2122,"$116,937.10"
BPS Welcome Services,Student Registration Spec,2124,"$78,896.63"
BPS Mckay Elementary,Paraprofessional,2128,"$30,806.26"
BPS Conley Elementary,Teacher,2136,"$96,195.56"
BPS Special Education,SpEd Support Svcs Coordinator,2127,"$103,301.14"
BPS Timilty Middle,Teacher,2126,"$111,564.59"
Gardner Pilot  Academy,Surround Care Paraprofessional,2122,"$42,349.60"
Food & Nutrition Svc,Sen Utility Food Worker,2121,"$40,328.83"
Eliot K-8,Paraprofessional,2121,"$2,704.11"
Food & Nutrition Svc,Sen Utility Food Worker,2122,"$40,328.82"
BPS Facility Management,Sen Cust C,2045,"$61,241.28"
BPS Channing Elementary,Teacher,2072,"$102,674.74"
BPS McKinley Middle,Teacher,2474,"$110,835.88"
BPS Hennigan Elementary,Teacher,2125,"$88,797.66"
BPS Condon Elementary,Prin Clerk/School Sec 19,2127,
BPS Sumner Elementary,Teacher,2190,"$99,986.79"
West Roxbury Academy,Teacher,2368,"$110,125.57"
BPS Madison Park High,Teacher,2130,"$103,908.37"
Warren/Prescott K-8,Teacher,2169,"$91,554.67"
Lyon K-8,Principal Middle,2090,"$145,303.16"
Higginson/Lewis K-8,Teacher,2124,"$107,749.49"
Jackson/Mann K-8,Teacher,2026,"$43,848.58"
BPS McKinley Middle,Program Director Basas 10,2131,
BPS Special Education,Teacher,2461,"$100,077.58"
BPS Special Education,Teacher,2026,"$103,850.58"
BPS Mather Elementary,Teacher,2126,"$57,841.78"
BPS McKinley Middle,Guidance Advisor(1),2155,"$108,735.63"
BPS McKinley Middle,Teacher,2155,"$106,346.28"
BPS Chittick Elementary,Teacher,2132,"$94,066.93"
BPS Charlestown High,Teacher,2451,"$103,301.14"
BPS Carter Center,Teacher,2132,"$93,367.85"
BPS Horace Mann,Principal Middle,2135,"$123,759.69"
BPS Horace Mann,Teacher,3254,
Umana Middle,Library Paraprofessional,2128,"$37,860.58"
BPS Otis Elementary,Teacher,1908,"$75,703.22"
BPS Boston Latin,Program Director (Basas 9A),2150,"$119,370.94"
BPS Mather Elementary,Paraprofessional,2130,"$31,489.68"
Higginson/Lewis K-8,Cafeteria Manager 12,2124,"$44,688.80"
BPS O'Donnell Elementary,Prin Clerk/School Sec 19,2150,"$51,379.32"
East Boston EEC,Principal Elementary,2025,"$143,947.26"
BPS Special Education,Teacher,1040,"$34,719.27"
Curley K-8,Teacher,2169,"$96,462.49"
BPS East Boston High,Social Worker/Coordinator,2128,
BPS Burke High,Asst Headmaster,2860,"$123,798.04"
Mildred Avenue K-8,Teacher,1721,"$8,659.04"
BPS Special Education,Teacher,2478,"$107,598.29"
BPS McKinley Middle,Asst Program Director (7),2356,"$125,729.12"
BPS East Boston High,Teacher,2131,"$78,050.66"
BPS Boston International HS,Staff Asst (B),2135,"$60,640.05"
BPS Facility Management,Prin Storekeeper 23,2131,"$60,951.37"
BPS Murphy Elementary,Cafeteria Manager14,2122,"$45,006.84"
BPS Boston Comm Leadership Ac,Asst Cafeteria Manager,2134,"$40,012.78"
BPS Health Service,Senior Director (BASAS 12B),2127,"$110,148.58"
Enrollment Services,Assignment Transfer Spec.,2021,"$99,548.02"
BPS Mendell Elementary,Paraprofessional,2171,"$42,354.51"
Warren/Prescott K-8,Principal Middle,1887,"$134,746.08"
BPS Irving Middle,Paraprofessional,2132,"$41,918.83"
BPS Special Education,Teacher,2375,"$68,617.95"
"Kennedy, JF Elementary",Principal Elementary,2169,
BPS Tynan Elementary,Lunch Hour Monitors,2127,"$6,550.68"
Curley K-8,Teacher,2132,"$60,513.58"
BPS South Boston HS - Excel,Teacher,2176,"$84,900.53"
Early Learning Services,Program Director (Basas 9),2368,"$131,415.61"
BPS Quincy Elementary,Teacher,2481,"$98,702.98"
BPS Latin Academy,Teacher,2482,"$103,108.64"
King K-8,Teacher,2090,"$104,742.87"
BPS Transportation,Cab Monitor,2126,"$30,522.49"
BPS Trotter Elementary,Teacher,1746,"$96,959.63"
BPS O'Donnell Elementary,Teacher,2151,"$103,406.44"
BPS Facility Mgmt/A & R,Prin Clerk Typist 21,2136,"$51,408.50"
BPS Holmes Elementary,Paraprofessional,2301,"$29,862.81"
West Zone ELC,Teacher,2186,"$98,940.49"
Tobin K-8,Teacher,2136,"$107,556.99"
BPS Special Education,Teacher,1776,"$103,301.14"
BPS Substitute Teachers/Nurs,Substitute Teacher HE,1915,"$9,390.41"
BPS Beethoven Elementary,Specialist (BTU),2188,"$99,789.20"
BPS Substitute Teachers/Nurs,Substitute Teacher HE,2458,"$24,389.31"
BPS Human Resource Team,Teacher,2155,"$107,108.64"
Mildred Avenue K-8,Teacher,2067,"$107,104.82"
Jackson/Mann K-8,Part-Time Cafeteria Attendant,2135,"$13,542.21"
BPS Boston Latin,Program Director (Basas 9A),2130,"$119,321.02"
HPEC: Com Acd Science & Health,Teacher,2126,"$95,423.58"
BPS Beethoven Elementary,Teacher,2122,"$104,742.87"
BPS East Boston High,Headmaster,2128,"$153,712.62"
BPS Chittick Elementary,Principal Elementary,2021,"$138,118.77"
English Language Learn,Manager (C) (non-ac),2368,"$42,829.29"
Alighieri Montessori School,Teacher,2132,"$61,158.58"
BPS Facility Management,Sen Cust C,2150,"$58,328.58"
BPS East Boston High,Teacher,2152,"$93,017.63"
BPS Manning Elementary,Paraprofessional,2062,"$31,741.63"
Lyon K-8,Teacher,2135,"$104,165.87"
Young Achievers K-8,Part-Time Cafeteria Attendant,2124,"$14,749.75"
BPS Irving Middle,Paraprofessional,2169,"$40,766.83"
HPEC: Com Acd Science & Health,Teacher,2050,"$98,924.74"
BPS Carter Center,Nurse,2122,"$103,108.64"
BPS Taylor Elementary,Teacher,2124,"$88,741.06"
BPS Edwards Middle,Paraprofessional,2136,"$40,192.06"
Higginson/Lewis K-8,Part-Time Cafeteria Attendant,2121,"$23,138.80"
BPS Hale Elementary,Teacher,2121,"$96,364.22"
BPS Latin Academy,Teacher,2122,"$107,335.00"
BPS Special Education,SpEd Support Svcs Coordinator,1821,"$101,506.59"
BPS Irving Middle,Librarian,2351,"$105,954.91"
Margarita Muniz Academy,Teacher,2131,"$96,636.41"
BPS McKinley Middle,Sen Technician 33,2122,"$77,437.36"
Edison K-8,Teacher,2113,"$98,233.12"
BPS McCormack Middle,Specialist (BTU),2458,"$107,556.99"
King K-8,Specialist (BTU),2119,"$96,122.98"
BPS Murphy Elementary,Teacher,2072,"$103,387.22"
Early Learning Services,Employment Agreement,2445,"$9,475.00"
BPS Special Education,Teacher,1864,"$90,477.08"
BPS Special Education,Teacher,2139,"$104,262.64"
BPS Special Education,Teacher,1754,"$104,262.64"
BPS Timilty Middle,Teacher,2911,"$97,882.03"
BPS Special Education,Teacher,2459,
BPS Special Education,Teacher,2474,"$105,282.07"
BPS Special Education,Teacher,2050,"$98,377.05"
BPS Special Education,Teacher,921,
BPS Special Education,Teacher,1721,"$87,299.60"
Asst Superintendent-Network A,Headmaster,2124,"$139,787.52"
BPS Special Education,Teacher,2135,"$91,809.76"
BPS Special Education,Teacher,2140,"$69,839.65"
BPS Boston Latin,Teacher,2131,"$95,657.99"
Jackson/Mann K-8,Teacher,2301,"$101,039.74"
BPS Holmes Elementary,Teacher,2136,"$105,704.37"
BPS Latin Academy,Teacher,2462,"$104,262.64"
BPS O'Bryant School,Teacher,2186,"$95,547.39"
BPS Boston Latin,Teacher,2128,"$63,731.97"
BPS Human Resource Team,Teacher,1830,"$76,150.44"
BPS Special Education,Teacher,2038,"$103,863.73"
BPS McKinley Middle,Asst Program Director (7),2126,"$127,286.66"
BPS McKinley Middle,Teacher,2368,"$111,684.18"
BPS Mather Elementary,Teacher,2140,"$108,710.99"
BPS Brighton High,Teacher,2301,$437.30
East Boston EEC,Teacher,2152,"$90,580.08"
BPS O'Bryant School,Guidance Counselor(1),2458,"$104,262.64"
BPS Boston International HS,Teacher,2072,"$105,393.29"
BPS Brighton High,Rotc Instructor,1550,"$59,669.32"
Tech Boston Academy,Cafeteria Manager14,2136,"$45,149.51"
BPS Facility Management,Recycle Op 17,2124,"$54,435.71"
Mildred Avenue K-8,Teacher,2368,"$105,348.34"
BPS Russell Elementary,Teacher,2072,"$44,082.07"
BPS Adams Elementary,Teacher,2136,"$113,936.88"
Hernandez K-8,Paraprofessional,2136,"$34,807.60"
BPS Facility Management,Bldg Services Material Dis Mg,2048,"$107,051.25"
BPS Quincy Elementary,Paraprofessional,2135,"$33,594.37"
Kilmer K-8,Prin Clerk/School Sec 19,2132,"$51,879.30"
West Zone ELC,Community Field Coordinator,2191,"$47,809.62"
BPS Counseling Service,Specialist (BTU),2126,"$99,624.16"
BPS Madison Park High,Business Agent,2143,"$126,011.00"
BPS Special Education,Teacher,2453,"$100,807.66"
Roosevelt K-8,Nurse,2136,"$100,366.20"
BPS Latin Academy,Part-Time Cafeteria Attendant,2119,"$15,912.35"
BPS Harvard/Kent Elementary,Paraprofessional,2148,"$32,823.87"
Frederick Pilot Middle,Cafeteria Manager14,2131,"$44,890.09"
BPS Murphy Elementary,Teacher,2467,"$97,471.06"
BPS Fenway High,Student Services Coordinator,2368,"$91,783.38"
Hernandez K-8,Cafeteria Manager 12,2368,"$42,986.60"
BPS Russell Elementary,Teacher,1845,"$95,709.36"
BPS Condon Elementary,Teacher,2119,"$88,741.06"
BPS Facility Management,Sen Cust C,2148,"$54,957.44"
BPS Condon Elementary,Teacher,2301,"$93,385.85"
"Greenwood, S K-8",Library Paraprofessional,728,"$28,776.72"
BPS Otis Elementary,Teacher,2090,"$107,749.49"
BPS Burke High,Part-Time Cafeteria Attendant,2121,"$13,119.00"
BPS Chittick Elementary,Teacher,2188,"$97,080.21"
BPS Special Education,Teacher,2090,"$103,863.73"
BPS Latin Academy,Teacher,2459,"$96,591.39"
BPS Substitute Teachers/Nurs,Sub Teacher - Retiree,2155,"$7,120.36"
Tech Boston Academy,Chief Admin Officer,2131,"$155,161.41"
Career & Technical Ed,Comm Connections Fac,2171,"$6,322.83"
BPS Boston Comm Leadership Ac,Community Field Coordinator,2121,"$55,575.30"
"Kennedy, JF Elementary",Principal Elementary,2186,"$123,759.69"
BPS Transportation,Cab Monitor,2119,"$37,016.74"
BPS Bradley Elementary,Teacher,1940,"$98,033.12"
BPS Adams Elementary,Teacher,2125,"$104,550.37"
BPS Tynan Elementary,Nurse,2322,"$43,783.34"
Mattapan Early Elementary,Surround Care Paraprofessional,2126,"$37,275.86"
BPS Facility Mgmt/A & R,Chief Sup-Sch Bdg Plg&Gas Ftng,2122,"$96,450.90"
BPS Tynan Elementary,Principal Elementary,2136,"$131,387.72"
BPS Mckay Elementary,Teacher,2021,"$97,902.22"
BPS Dearborn Middle,Teacher,2072,"$111,318.64"
Haley Pilot,Paraprofessional,2125,"$36,568.91"
BPS Substitute Teachers/Nurs,Substitute Teacher HE,2186,"$21,144.98"
BPS Human Resource Team,Teacher,2131,"$96,591.39"
