RestaurantId,RestaurantName,LicenseStatus,RestaurantType,Address,City,State,Zip
831,Boston Super Dog,Inactive,Mobile Food Walk On,42   Newmarket SQ,Roxbury,MA,2118
832,Boston Tops Inc.,Inactive,Retail Food,300   LOGAN AIRPORT TRMNL C,EAST BOSTON,MA,2128
833,Boston Wine Exchange,Active,Retail Food,181   Devonshire ST,Boston,MA,2110
834,Boston Yacht Haven,Active,Eating & Drinking,87   COMMERCIAL WHARF,BOSTON,MA,2110
835,Bourbon Street Cafe,Active,Eating & Drinking w/ Take Out,350  Longwood AVE,Boston,MA,2115
836,Bowdoin Market,Inactive,Retail Food,419   Bowdoin ST,Dorchester,MA,2122
837,BoYo,Inactive,Eating & Drinking w/ Take Out,175   CAMBRIDGE ST,BOSTON,MA,2114
838,BPL Newsfeed Cafe,Active,Eating & Drinking,700   Boylston ST,Boston,MA,2116
839,BRADLEY LIQUORS,Inactive,Retail Food,1252   Boylston ST,Boston,MA,2215
840,Brandy Petes,Active,Eating & Drinking,267   FRANKLIN,BOSTON,MA,2110
841,Brannellys Cafe,Active,Eating & Drinking,4432   Washington ST,Roslindale,MA,2131
842,Brassica Kitchen & Cafe,Active,Eating & Drinking,3710  Washington ST,Jamaica Plain,MA,2130
843,BRAULIO'S MARKET,Inactive,Retail Food,407   Meridian ST,East Boston,MA,2128
844,Bravo Pizza,Inactive,Eating & Drinking w/ Take Out,160   Brighton AVE,Allston,MA,2134
845,Bravo Pizza,Inactive,Eating & Drinking w/ Take Out,160   BRIGHTON  AV,BOSTON,MA,2134
846,Bread & Butter,Inactive,Eating & Drinking w/ Take Out,64  Cross St,Boston,MA,2113
847,BREADWINNERS/STARBUCK'S,Active,Eating & Drinking w/ Take Out,595   Commonwealth AVE,Boston,MA,2215
848,Bred,Active,Eating & Drinking w/ Take Out,2255  Dorchester AVE,Dorchester,MA,2124
849,BREEZEWAY BAR & GRILL,Inactive,Eating & Drinking,153   Blue Hill AVE,Roxbury,MA,2119
850,Brendan Behan Pub,Active,Eating & Drinking,378   Centre ST,Jamaica Plain,MA,2130
851,BRENNAN'S OF CLEARY SQ.,Inactive,Retail Food,1255   River ST,Hyde Park,MA,2136
852,Brewer's Fork,Active,Eating & Drinking,29  Bunker Hill ST,Charlestown,MA,2129
853,BRICCO Restaurant/Bakery,Active,Eating & Drinking,239   Hanover ST,Boston,MA,2113
854,Brick House Pizza & Grille,Active,Eating & Drinking,256   Washington ST,Brighton,MA,2135
855,Brick House Pizza & Grille,Inactive,Eating & Drinking w/ Take Out,254   Washington ST,Brighton,MA,2135
856,Brigham & Women Hospital OR Lounge,Active,Eating & Drinking,75   FRANCIS ST,Boston,MA,2115
857,Brigham & Womens Faulkner Hosp. Gift Shop,Active,Retail Food,1153   CENTRE,JAMAICA PLAIN,MA,2130
858,BRIGHAM & WOMENS FAULKNER HOSPITAL,Active,Eating & Drinking,1153   CENTRE,JAMAICA PLAIN,MA,2130
859,Brigham & Womens Hospital d/b/a O'Naturals,Inactive,Eating & Drinking,70   Francis ST,Boston,Ma,2115
860,BRIGHAM CIRCLE CHINESE FOOD,Active,Eating & Drinking w/ Take Out,728   Huntington AVE,Boston,MA,2115
861,BRIGHAM CIRCLE CHINESE FOOD,Inactive,Eating & Drinking w/ Take Out,728   HUNTINGTON  AV,BOSTON,MA,2115
862,BRIGHAM CIRCLE DINER,Inactive,Eating & Drinking,737   HUNTINGTON AV,Roxbury,MA,2119
863,Brighams & Womens Hospital - Tower Cafe,Active,Eating & Drinking,75   FRANCIS ST,Boston,MA,2115
864,BRIGHAM'S INC,Inactive,Eating & Drinking,109   High ST,Boston,MA,2110
865,Brighton Beer Garden,Inactive,Eating & Drinking,386  Market ST,Brighton,MA,2135
866,Brighton Bodega,Active,Eating & Drinking,328   Washington ST,Brighton,MA,2135
867,BRIGHTON CAFE,Active,Eating & Drinking w/ Take Out,1597   COMMONWEALTH  AV,BRIGHTON,MA,2135
868,Brighton Gourmet and Cellar,Active,Retail Food,569   Washington ST,Brighton,MA,2111
869,BRIGHTON HOUSE OF PIZZA,Inactive,Eating & Drinking w/ Take Out,212  Market St,Brighton,MA,2135
870,BRIGHTON SHELL,Active,Retail Food,332  Chestnut Hill AVE,Brighton,MA,2135
871,Brighton's Best Pizza,Active,Eating & Drinking,600A  Washington ST,Brighton,MA,2135
872,British Airways First Class,Inactive,Eating & Drinking,500   LOGAN AIRPORT TRMNL E,EAST BOSTON,MA,2128
873,Broadside,Active,Eating & Drinking,99   broad ST,BOSTON,MA,2109
874,Broadway Cafe,Inactive,Eating & Drinking w/ Take Out,402 W Broadway,South Boston,MA,2127
875,Broadway Pastry,Active,Eating & Drinking w/ Take Out,258 W Broadway,South Boston,MA,2127
876,BROADWAY'S BEST PIZZA,Inactive,Eating & Drinking,321 W BROADWAY,SOUTH BOSTON,MA,2127
877,Brooks St Market,Active,Retail Food,32   Brooks ST,Brighton,MA,2135
878,Brother Deli Restaurant,Active,Eating & Drinking,1636   Blue Hill AVE,Mattapan,MA,2126
879,BROTHER LIQUOR INC.,Inactive,Retail Food,616   Shawmut AVE,Roxbury,MA,2118
880,Brother Super Liquor II,Inactive,Retail Food,368    Warren ST,ROXBURY,MA,2119
881,Brother's Crawfish,Inactive,Eating & Drinking w/ Take Out,272   Adams ST,Dorchester,MA,2122
882,Brothers Mini Market,Active,Retail Food,802   Tremont ST,Roxbury,MA,2118
883,Brother's Restaurant,Inactive,Eating & Drinking w/ Take Out,156   Bunker Hill ST,Charlestown,MA,2129
884,Brothers Supermarket II,Active,Retail Food,776   Dudley ST,Dorchester,MA,2125
885,Brown Food Market,Inactive,Retail Food,555   Dudley ST,Dorchester,MA,2125
886,BROWN SUGAR CAFE,Active,Eating & Drinking,1033  Commonwealth AVE,Boston,MA,2215
887,Brown's Market,Inactive,Retail Food,194   Dudley ST,Roxbury,MA,2119
888,BROWNSTONE,Active,Eating & Drinking,111   DARTMOUTH ST,BOSTON,MA,2116
889,Backyard Betty's,Active,Eating & Drinking,170 W Broadway,South Boston,MA,2127
890,Bruegger's,Active,Eating & Drinking w/ Take Out,667   VFW PK,West Roxbury,Ma,2132
891,Bruegger's,Inactive,Eating & Drinking w/ Take Out,91   Summer ST,Boston,MA,2110
892,Bruegger's,Inactive,Eating & Drinking w/ Take Out,500   LOGAN AIRPORT TRMNL E,EAST BOSTON,MA,2128
893,BRUEGGER'S BAGEL BAKERY,Active,Eating & Drinking,644   Beacon ST,Boston,MA,2201
894,BRUEGGER'S BAGEL BAKERY,Active,Eating & Drinking,211   Congress ST,Boston,Ma,2210
895,BRUEGGER'S BAGEL BAKERY,Inactive,Eating & Drinking w/ Take Out,370  Western AVE,Brighton,MA,2135
896,BRUEGGER'S BAGEL BAKERY,Inactive,Eating & Drinking w/ Take Out,633   V F W PK,WEST ROXBURY,MA,2132
897,BRUEGGER'S BAGEL BAKERY,Active,Eating & Drinking,375   LONGWOOD  AV,BOSTON,MA,2115
898,BRUEGGER'S BAGEL BAKERY No.  274,Active,Eating & Drinking w/ Take Out,7   School ST,Boston,MA,2108
899,BUBBLE-T ZONE,Inactive,Eating & Drinking,1082   Dorchester AVE,Dorchester,MA,2125
900,Bubor Cha Cha,Active,Eating & Drinking,41   Beach ST,Boston,MA,2111
901,Bubor Cha-Cha,Inactive,Eating & Drinking,41   Beach ST,Boston,MA,2111
902,BUCCIERI'S CAFE,Inactive,Eating & Drinking w/ Take Out,260   Franklin ST,Boston,MA,2109
903,Buco Trattoria,Active,Eating & Drinking w/ Take Out,300   Summer ST,Boston,MA,2210
904,Budget Liquors,Active,Retail Food,69   River ST,Mattapan,MA,2126
905,Budget Mart,Inactive,Retail Food,225   Florence ST,Roslindale,MA,2131
906,Buffalo's Restaurant,Inactive,Eating & Drinking w/ Take Out,634   hyde park AV,Roslindale,MA,2131
907,Buk Kyung No.  2,Active,Eating & Drinking,151   BRIGHTON  AV,ALLSTON,MA,2134
908,BUKHARA INDIAN BISTRO,Active,Eating & Drinking,701   Centre ST,Jamaica Plain,MA,2130
909,BUKOWSKI,Active,Eating & Drinking,50   Dalton ST,Boston,MA,2115
910,BUNKER HILL COMMUNITY COLLEGE,Inactive,Eating & Drinking,2   Rutherford AVE,Charlestown,MA,2129
911,BUNKER HILL LIQUORS,Inactive,Retail Food,200   Bunker Hill ST,Charlestown,MA,2129
912,Burger King,Active,Eating & Drinking w/ Take Out,100   Washington ST,Dorchester,MA,2121
913,Burger King,Active,Eating & Drinking w/ Take Out,944   Bennington ST,East Boston,MA,2128
914,Burger King,Active,Eating & Drinking w/ Take Out,1200  Dorchester AVE,Dorchester,MA,2125
915,Burger King,Inactive,Eating & Drinking w/ Take Out,1   CENTER PLAZA,BOSTON,MA,2108
916,Burger King,Active,Eating & Drinking w/ Take Out,885   CUMMINS  HW,MATTAPAN,MA,2126
917,Burger King,Inactive,Eating & Drinking w/ Take Out,1350   Boylston ST,Boston,MA,2215
918,Burger King,Inactive,Eating & Drinking w/ Take Out,289   Huntington AVE,Boston,MA,2115
919,Burger King,Inactive,Eating & Drinking w/ Take Out,1610   V F W PK,WEST ROXBURY,MA,2132
920,Burger King,Inactive,Eating & Drinking w/ Take Out,553   Boylston ST,Boston,MA,2116
921,Burger King,Active,Eating & Drinking w/ Take Out,1  Maverick SQ,East Boston,MA,2128
922,Burger King,Active,Eating & Drinking w/ Take Out,128  Tremont ST,Boston,MA,2108
923,Burger King,Inactive,Eating & Drinking w/ Take Out,280 W Broadway,South Boston,MA,2127
924,Burger King,Active,Eating & Drinking w/ Take Out,280 W Broadway,South Boston,MA,2127
925,Burger King,Inactive,Eating & Drinking w/ Take Out,4594   Washington ST,Roslindale,MA,2131
926,Burger King,Inactive,Eating & Drinking w/ Take Out,1204   Dorchester AVE,Dorchester,MA,2125
927,Burger King No.  3483,Active,Eating & Drinking w/ Take Out,1610   VFW PKWY,West Roxbury,MA,2132
928,Burger King No.  3531,Active,Eating & Drinking w/ Take Out,4594   Washington ST,Roslindale,MA,2131
929,BurgerFi,Inactive,Eating & Drinking,75   Spring ST,West Roxbury,MA,2132
930,Burrito Elito (Trmnl E),Inactive,Eating & Drinking w/ Take Out,500   Terminal RD,East Boston,MA,2128
931,BURRITOS EXPRESS,Inactive,Eating & Drinking w/ Take Out,86  Bedford ST,Boston,MA,2111
932,Burrito's Pizzeria,Active,Eating & Drinking w/ Take Out,224   Columbia RD,Dorchester,MA,2121
933,Boston Wax Museum,Inactive,Retail Food,1   Washington Mall,Boston,MA,2108
934,BOSTON YACHT HAVEN,Inactive,Eating & Drinking,87   COMMERCIAL WHARF,BOSTON,MA,2110
935,Bus Stop Pub,Active,Eating & Drinking,252   Western AVE,Allston,MA,2134
936,Butterfly Coffee,Active,Eating & Drinking,1420   Tremont ST,Roxbury,MA,2120
937,Buttermilk & Bourbon,Active,Eating & Drinking,160   Commonwealth AVE,Boston,MA,2116
938,By Chloe,Active,Eating & Drinking,99  Seaport BLVD,Boston,MA,2210
939,C & J Superette,Inactive,Retail Food,90   Glenway ST,Dorchester,MA,2121
940,Bowdoin Market,Inactive,Retail Food,235  Bowdoin St,Dorchester,MA,2122
941,C V S/PHARMACY No.  3890,Active,Retail Food,207   MARKET ST ST,BOSTON,MA,2135
942,C V S/PHARMACY No. 5382,Active,Retail Food,181   Brighton AVE,Allston,MA,2134
943,C.F. DONOVAN'S,Inactive,Eating & Drinking,112   SAVIN HILL  AV,DORCHESTER,MA,2125
944,C01/B01/Y01,Active,Eating & Drinking w/ Take Out,4  Jersey St,Boston,MA,2215
945,C11,Active,Eating & Drinking w/ Take Out,4   YAWKEY WA,BOSTON,MA,2115
946,C12/B12,Active,Eating & Drinking w/ Take Out,4   YAWKEY WA,BOSTON,MA,2115
947,C15/B15,Active,Eating & Drinking w/ Take Out,4   YAWKEY WA,BOSTON,MA,2115
948,C17/B17,Active,Eating & Drinking w/ Take Out,4   YAWKEY WA,BOSTON,MA,2115
949,CABANA GRILL,Active,Eating & Drinking,254   Bennington ST,East Boston,MA,2128
950,Cactus Club,Inactive,Eating & Drinking,939   Boylston ST,Boston,MA,2115
951,Cactus Grill,Active,Eating & Drinking w/ Take Out,42   Maverick SQ,East Boston,MA,2128
952,Cadexco,Inactive,Retail Food,577   River ST,Mattapan,MA,2126
953,CAESAR'S,Inactive,Eating & Drinking w/ Take Out,34   Essex ST,Boston,MA,2111
954,CAFE @ 1295,Active,Eating & Drinking w/ Take Out,1295   Boylston ST,Boston,MA,2215
955,Cafe @Mohr & McPherson,Inactive,Eating & Drinking w/ Take Out,458   Harrison AVE,Roxbury,MA,2118
956,CAFE 1010,Active,Eating & Drinking w/ Take Out,1010   Massachusetts AV,Roxbury,MA,2118
957,Cafe 1221,Inactive,Eating & Drinking,1221   Dorchester AVE,Dorchester,MA,2125
958,Cafe 24,Active,Eating & Drinking w/ Take Out,24   Fenway,Boston,MA,2215
959,Cafe 47,Inactive,Eating & Drinking,47   Massachusetts AVE,Boston,MA,2115
960,Cafe 472,Active,Eating & Drinking w/ Take Out,472   Commonwealth AVE,Boston,MA,2215
961,Cafe 939,Active,Eating & Drinking w/ Take Out,939   Boylston ST,Boston,MA,2115
962,Cafe Amalfi,Inactive,Eating & Drinking w/ Take Out,2   Battery Wharf,Boston,MA,2109
963,CAFE ARPEGGIO,Active,Eating & Drinking w/ Take Out,398 W Broadway,South Boston,MA,2127
964,CAFE Artigiano,Active,Eating & Drinking,8  City Hall AVE,Boston,MA,2108
965,CAFE AT BARNES AND NOBLE,Inactive,Eating & Drinking,660   Beacon ST,Boston,MA,2215
966,Cafe Beirut,Active,Eating & Drinking w/ Take Out,650   Centre ST,Jamaica Plain,MA,2130
967,CAFE BELO,Inactive,Eating & Drinking,181   BRIGHTON  AV,ALLSTON,MA,2134
968,CAFE CALYPSO,Inactive,Eating & Drinking w/ Take Out,419   Washington ST,Boston,MA,2108
969,Cafe De Boston,Active,Eating & Drinking,75   Federal ST,BOSTON,MA,2110
970,Cafe De Lulu,Inactive,Eating & Drinking w/ Take Out,40   Harrison AVE,Boston,MA,2111
971,CAFE DES ARTS,Inactive,Eating & Drinking,230   Fenway,Boston,MA,2115
972,Cafe Dino,Inactive,Eating & Drinking w/ Take Out,2   Oliver ST,Boston,MA,2109
973,Cafe Dino,Inactive,Eating & Drinking w/ Take Out,45   Milk ST,Boston,Ma,2109
974,BRESCIA PIZZERIA HOUSE  INC.,Inactive,Eating & Drinking w/ Take Out,315   Centre ST,Jamaica Plain,MA,2130
975,Brigham & Womens Employee F. S. 2nd fl.,Inactive,Retail Food,75   FRANCIS ST,Boston,MA,2115
976,BATTERY WHARF HOTEL BOSTON WATERFRONT,Active,Eating & Drinking,2  Battery WHF,Boston,MA,2109
977,Cafe GiGu,Active,Eating & Drinking,102    Meridian ST,EAST BOSTON,MA,2128
978,Cafe Hemsin,Inactive,Eating & Drinking w/ Take Out,10   City Hall AVE,Boston,MA,2108
979,CAFE JAFFA,Active,Eating & Drinking w/ Take Out,48   GLOUCESTER,BOSTON,MA,2116
980,Cafe Landwer,Active,Eating & Drinking,379  Chestnut Hill AVE,Brighton,MA,2135
981,Cafe Latino,Inactive,Eating & Drinking w/ Take Out,3   CENTER PLAZA,BOSTON,MA,2109
982,Cafe Le Anna's,Inactive,Eating & Drinking w/ Take Out,745   Atlantic AVE,Boston,MA,2111
983,Cafe Madeleine,Active,Eating & Drinking w/ Take Out,517   Columbus AVE,Roxbury,MA,2118
984,Cafe Mamtaz,Active,Eating & Drinking w/ Take Out,87   L STREET ST,SOUTH BOSTON,MA,2127
985,Cafe Marliave,Active,Eating & Drinking,10   Bosworth ST,Boston,MA,2108
986,Cafe Med,Active,Eating & Drinking w/ Take Out,31   Saint James AVE,Boston,MA,2116
987,Brigham's,Inactive,Eating & Drinking,109   High ST,Boston,Ma,2110
988,Brighton Music Hall,Active,Eating & Drinking,156   Brighton AVE,Allston,MA,2134
989,CAFE MERIDIAN,Inactive,Eating & Drinking,271   Meridian ST,East Boston,MA,2128
990,CAFE MIRROR,Active,Eating & Drinking w/ Take Out,362   Washington ST,Brighton,MA,2135
991,CAFE NAPOLI,Active,Eating & Drinking,81   Chelsea ST,East Boston,MA,2128
992,Cafe Orient Heights,Inactive,Eating & Drinking w/ Take Out,1000   Bennington ST,East Boston,MA,2128
993,CAFE PODIMA,Inactive,Eating & Drinking w/ Take Out,168   CAMBRIDGE,BOSTON,MA,2114
994,CAFE PODIMA,Active,Eating & Drinking w/ Take Out,168  Cambridge ST,Boston,MA,2114
995,CAFE PODIMA,Inactive,Eating & Drinking w/ Take Out,156   Cambridge ST,Boston,MA,2114
996,CAFE PODIMA,Inactive,Eating & Drinking w/ Take Out,156   Cambridge ST,Boston,MA,2114
997,CAFE POLONIA,Active,Eating & Drinking,611   Dorchester AVE,South Boston,MA,2127
998,CAFE POMPEI,Inactive,Eating & Drinking,280   Hanover ST,Boston,MA,2113
999,CAFE PORTO BELLO,Active,Eating & Drinking,672 E Broadway,South Boston,MA,2127
1000,CAFE QUATTRO,Active,Eating & Drinking w/ Take Out,60 E Springfield ST,Roxbury,MA,2118
1001,CAFE QUATTRO,Inactive,Eating & Drinking w/ Take Out,4   SOMERSET,BOSTON,MA,2108
1002,CAFE RITAZZA,Inactive,Eating & Drinking,200   LOGAN AIRPORT TRMNL B,EAST BOSTON,MA,2128
1003,Cafe Rustico,Active,Eating & Drinking,85   Canal ST,Boston,MA,2114
1004,CAFENATION,Active,Eating & Drinking,378   WASHINGTON,BRIGHTON,MA,2135
1005,Cafeteria Boston,Active,Eating & Drinking,279   Newbury ST,Boston,MA,2116
1006,Cafeteria Tropical LLC,Inactive,Eating & Drinking w/ Take Out,282   Centre ST,Jamaica Plain,MA,2130
1007,Cafeteria Y Pizzaria Mi Columbia,Inactive,Eating & Drinking w/ Take Out,50   Maverick SQ,East Boston,MA,2128
1008,Cafeteria y Pupuseria Karen,Inactive,Eating & Drinking,313   Meridian ST,East Boston,MA,2128
1009,CAFFE BELLAVITA,Active,Eating & Drinking,30   Charles ST,Boston,MA,2108
1010,BROTHERS MINI MARKET,Inactive,Retail Food,802   Tremont ST,Roxbury,MA,2118
1011,Caffe Bene,Active,Eating & Drinking,333   Massachusetts AV,Boston,MA,2115
1012,Caffe Dello Sport,Active,Eating & Drinking,308   HANOVER,BOSTON,MA,2113
1013,Caffe di Marina,Active,Eating & Drinking w/ Take Out,1   Marina Park DR,Boston,MA,2210
1014,Caffe Graffiti,Inactive,Eating & Drinking,64  Cross St,Boston,MA,2113
1015,Caffe Lil Italy,Active,Eating & Drinking,178   Salem ST,Boston,MA,2113
1016,Caffe Nero,Active,Eating & Drinking,10  Summer ST,Boston,MA,2110
1017,Caffe Nero,Active,Eating & Drinking,558  Washington ST,Boston,MA,2111
1018,Caffe Nero,Active,Eating & Drinking w/ Take Out,354  Longwood AVE,Boston,MA,2215
1019,Caffe Nero,Active,Eating & Drinking,725   Centre ST,Jamaica Plain,MA,2130
1020,CAFFE PARADISO,Active,Eating & Drinking,253   HANOVER,BOSTON,MA,2113
1021,Caffe Strega,Active,Eating & Drinking w/ Take Out,175  Huntington AVE,Boston,MA,2115
1022,Caffe Vittoria,Active,Eating & Drinking,290   Hanover ST,Boston,MA,2113
1023,Cairo Store,Inactive,Retail Food,984   Saratoga ST,East Boston,MA,2128
1024,Cajun Cajun,Active,Eating & Drinking,640   Atlantic AVE,Boston,MA,2110
1025,CALDERON MARKET,Inactive,Retail Food,140   Princeton ST,East Boston,MA,2128
1026,CALDERON MARKET,Active,Retail Food,140   Princeton ST,East Boston,MA,2128
1027,Calderon Market 3,Inactive,Retail Food,16   Hancock ST,Dorchester,MA,2125
1028,Calderon Market II  Inc.,Inactive,Retail Food,152   Sumner ST,East Boston,MA,2128
1029,CALIFORNIA PIZZA  KITCHEN,Inactive,Eating & Drinking w/ Take Out,137   Stuart ST,Boston,MA,2116
1030,CALIFORNIA PIZZA KITCHEN,Active,Eating & Drinking,800   Boylston ST,Boston,MA,2199
1031,AutoZone No. 3745,Inactive,Retail Food,184   Border ST,East Boston,MA,2128
1032,ABRUZZESE MARKET,Inactive,Retail Food,94   Salem ST,Boston,MA,2113
1033,Au Lac Vegetarian Food,Inactive,Retail Food,992    Dorchester AV,DORCHESTER,MA,2125
1034,Auto Zone No.  5252,Inactive,Retail Food,333  WARREN ST,Roxbury,MA,2119
1035,AVI INC.,Inactive,Retail Food,165   Belgrade AVE,Roslindale,MA,2131
1036,B Good,Active,Eating & Drinking,369  Huntington Av,Boston,MA,2115
1037,B. Good,Inactive,Mobile Food Walk On,1   Citywide ST,Boston,MA,2128
1038,B. U. Einsteins Bagels,Active,Eating & Drinking w/ Take Out,685  Commonwealth AVE,Boston,MA,2215
1039,B.U. FITNESS & REC PRO SHOP,Active,Retail Food,915   COMMONWEALTH  AV,BOSTON,MA,2215
1040,B.U. HARRY AGGANIS ARENA/STANDS,Active,Eating & Drinking,925   COMMONWEALTH  AV,BOSTON,MA,2215
1041,Au Bon Pain(Kiosk),Inactive,Eating & Drinking w/ Take Out,133   Brookline AV,Boston,MA,2215
1042,Auto Zone No.  5142,Inactive,Retail Food,1404   DORCHESTER AV,Dorchester/,MA,2122
1043,B U-100 Baystate Dining Cafe/Multi Purpose,Active,Eating & Drinking,100  Bay State RD,Boston,MA,2215
1044,ARIAS MARKET No. 1,Inactive,Retail Food,218   BOWDOIN,DORCHESTER,MA,2122
1045,B.H.C.C. Coffee Shop,Active,Eating & Drinking w/ Take Out,250   Rutherford AVE,Boston,MA,2129
1046,B.U. FACULTY DINING ROOM,Inactive,Eating & Drinking,775   COMMONWEALTH  AV,BOSTON,MA,2215
1047,B.U. HARRY AGGANIS ARENA(FS),Active,Eating & Drinking,925   COMMONWEALTH  AV,BOSTON,MA,2215
1048,Baby's Bonetown BBQ,Active,Mobile Food Walk On,1   Citywide ST,Boston,MA,2128
1049,BACCO'S WINE & CHEESE,Active,Retail Food,31   Saint James AVE,Boston,MA,2116
1050,Baja Taco Truck,Active,Mobile Food Walk On,1   Citywide ST,Boston,MA,2128
1051,AFC Sushi @ Shaws No. 1208,Active,Eating & Drinking w/ Take Out,246  Border ST,East Boston,MA,2128
1052,Balans LLC,Inactive,Retail Food,376   Boylston ST,Boston,MA,2116
1053,Ashur Restaurant,Inactive,Eating & Drinking,291   Roxbury ST,Roxbury,MA,2119
1054,Auto Zone No.  5076,Inactive,Retail Food,640   AMERICAN LEGION HW,Jamaica Plain,MA,2130
1055,BackBay Wine & Spirits,Active,Retail Food,441   Stuart ST,Boston,MA,2116
1056,BAYSIDE EXPOSITION CENTER,Inactive,Eating & Drinking,200   Mount Vernon ST,Dorchester,MA,2125
1057,Brick Boston,Active,Retail Food,133   Federal ST,Boston,MA,2110
1058,Brigham & Womens Coffee Kiosk,Active,Eating & Drinking w/ Take Out,75   FRANCIS ST,Boston,MA,2115
1059,Bright-Landry Arena Briggs Cafe,Active,Eating & Drinking w/ Take Out,65 N Harvard ST,Allston,MA,2163
1060,BOOKS AND BAGELS,Inactive,Eating & Drinking w/ Take Out,145   Harrison AVE,Boston,MA,2118
1061,Brookline Liquor Mart  Inc.,Inactive,Retail Food,1354   Commonwealth AVE,Allston,MA,2134
1062,Brownstone,Inactive,Eating & Drinking,109   Dartmouth ST,Boston,MA,2116
1063,Bubble Tea & Berry,Inactive,Eating & Drinking w/ Take Out,1916    Beacon ST,BRIGHTON,MA,2135
1064,Burger King,Active,Eating & Drinking w/ Take Out,500   Terminal RD,East Boston,MA,2128
1065,BURGER KING,Inactive,Eating & Drinking,1350   Boylston ST,Boston,MA,2215
1066,Burger King,Active,Eating & Drinking w/ Take Out,210   Brighton AVE,Allston,MA,2134
