DepartmentName,JobTitle,Zip,Salary
Parks Department,Gardener Foreperson,2126,"$53,276.20"
Mayor's Office,Admin Asst,2129,"$9,607.89"
Inspectional Services Dept,Board Member Appeals,2130,"$18,000.00"
Boston Fire Department,Fire Prev Supv(Fire Prot Eng),2132,"$113,451.82"
Assessing Department,Admin Asst,2130,"$64,007.43"
Elderly Commission,Scheduling Manager,2131,"$66,010.36"
Property Management,Exec Asst,2131,"$124,771.18"
Property Management,Second Class Sta Engr (New Ch),2136,"$68,144.27"
Traffic Division,Parking Meter Supervisor,2132,"$53,376.88"
Inspectional Services Dept,Head Clerk,2136,"$49,818.20"
Office of Admin & Finance,Data Proc Systems Analyst,2124,"$81,182.12"
Public Works Department,Code Enforce Offc,2128,"$58,712.94"
Property Management,Sr Admin Asst (PFD),2130,"$66,363.95"
ASD Human Resources,Sr Admin Asst (OHR),2126,"$97,647.02"
ASD Purchasing Division,Sr Buyer,2125,"$74,850.54"
Neighborhood Development,Housing Development Offcr,2136,"$75,890.68"
Property Management,Commissioner (Rpd),2132,"$123,557.62"
Mayor's Office,Chief Of Operations,2124,"$142,000.04"
Elderly Commission,Driver,2127,"$45,304.90"
Boston City Council,City Councilor,2127,"$84,192.24"
Neighborhood Development,Property Manager,2132,"$83,566.84"
Public Facilities Department,Clerk of Works II (PFD),2134,"$68,618.58"
Neighborhood Development,Assoc Deputy Director,2124,"$114,649.01"
Cemetery Division,Exec Sec (P&R) Cementaries,2131,"$97,178.19"
Assessing Department,Prin Data Proc Systems Analyst,2132,"$113,451.80"
Inspectional Services Dept,Dog Offcr(Supv/Anim Cntl Ofcr),2122,"$77,043.59"
Parks Department,Gen Tree Maint Frprs,2125,"$76,711.24"
Office of Economic Development,Admin Asst (M/Wbe),2121,"$69,215.44"
Boston City Council,City Councilor,2125,"$99,499.92"
Property Management,Dir of Asset Management,2122,"$96,150.98"
BPS Facility Mgmt/A & R,Asst Supv-Sch Bld El In & Mnt,2129,"$70,086.90"
Property Management,Admin Asst (Prop Mgmt),2128,"$83,850.21"
Treasury-Treasury Division,Prin Accountant,2126,"$69,215.21"
Assessing Department,Admin Asst,2119,"$64,007.39"
Boston Fire Department,FirePreventionPermitTechnician,2131,"$64,551.97"
ASD Purchasing Division,Dir,2127,"$4,516.37"
Neighborhood Development,Housing Development Offcr,2122,"$82,714.74"
Neighborhood Development,Asst Dir,2131,"$98,732.68"
Neighborhood Development,Asst Dir (DND),2131,"$98,732.73"
Property Management,Head Admin Clerk,2131,"$56,921.77"
Dpt of Innovation & Technology,Sr Data Proc Sys Anl,2132,"$65,300.62"
Inspectional Services Dept,Asst Commss/Environmental Serv,2129,"$113,776.07"
Elderly Commission,Volunteer Prog Coord,2121,"$54,042.60"
Lyon K-8,Lead Satellite Attendant B,2135,"$30,322.77"
Property Management,Exec Asst (Pmd/Bldgs),2136,"$113,451.80"
Public Facilities Department,Sr Admin Asst (PFD),2132,"$89,342.74"
Elderly Commission,Driver,2121,"$45,304.94"
Property Management,Security Offc (Prot Ser),2131,"$45,442.69"
ASD Human Resources,Workmen'S Compensation Agent,2124,"$11,097.75"
Traffic Division,Parking Meter Supervisor,2124,"$53,376.84"
ASD Human Resources,Supvising Claims Agent (Asd),2132,"$104,715.27"
Parks Department,Supn-Park Maint,2125,"$89,342.54"
Dpt of Innovation & Technology,Asst Manager-Data Processing,2124,"$61,865.47"
Inspectional Services Dept,Dep Sealer (Wts & Msrs)##,2122,"$71,567.33"
Dpt of Innovation & Technology,Asst Manager-Data Processing,2121,"$68,986.95"
Auditing Department,Admin Anl,2132,"$67,915.07"
Traffic Division,Parking Meter Supervisor,2136,"$53,376.87"
Law Department,Admin Asst,2121,"$69,215.34"
Dpt of Innovation & Technology,Data Proc Sys Analyst,2136,"$81,308.31"
Property Management,Security Offc (Prot Ser),2132,"$42,226.59"
Inspectional Services Dept,Management Analyst(Insp Srvc),2127,"$74,502.86"
ASD Human Resources,Head Clerk,2129,"$50,429.01"
Treasury-Collecting Division,Prin Admin Asst (Trs/Col),2127,"$78,241.10"
BPS Human Resource Team,Unit Leader (D),2124,"$106,762.25"
Law Department,Exec Asst(Law/Dir),2128,"$3,237.48"
Elderly Commission,Outreach & Engagement Spec,2125,"$53,927.93"
Inspectional Services Dept,Prin Housing Inspector,2127,"$81,250.05"
Parks Department,Exec Asst (Parks & Rec),2131,"$74,611.91"
Inspectional Services Dept,Asst Commissioner of Health,2124,"$114,026.06"
Property Management,MechEquipRepairprsForeprs(PMD),2132,"$89,342.72"
Public Works Department,Assoc Electrical Engineer,2127,"$124,965.01"
Cemetery Division,Grave Digger,2134,"$43,063.97"
Election Division,Admin  Asst,2124,"$89,288.47"
Boston Retirement System,Admin Asst (Retirement),2127,"$67,035.40"
Parks Department,Maint Mech Frprs (Plumber)##,2126,"$65,264.01"
Office of Economic Development,Prin Admin Asst,2124,"$97,870.32"
Treasury-Treasury Division,Supv-Accounting,2129,"$97,647.08"
Cemetery Division,HvyMtrEquipReprprs(HMER/Parks),2136,"$52,043.28"
BPS Special Education,Project Manager (C),2127,"$75,436.54"
Boston Fire Department,Prin Admin Asst,2135,"$97,647.01"
Auditing Department,Prin Admin Asst,2122,"$121,189.12"
Dpt of Innovation & Technology,Prin Data Proc Systems Analyst,2124,"$113,451.82"
Public Works Department,Code Enforce Offc,2125,"$55,676.98"
Neighborhood Development,Program Asst,2129,"$53,195.80"
Inspectional Services Dept,Housing Inspector,2119,"$67,481.32"
Boston Fire Department,Asst Prin accountant,2127,"$55,121.52"
Inspectional Services Dept,Supv Of Plumbing & Gas Insp,2131,"$98,486.35"
Treasury-Collecting Division,Sr Programmer,2127,"$63,788.77"
Elderly Commission,Office Clerk,2132,"$42,941.60"
Workers Compensation Service,Workers Comp Job Classificatn,2124,
Parks Department,Exec Sec (Parks & Recreation),2132,"$97,647.08"
Public Works Department,Maint Mech(LightSvcRpr)(Pwd)##,2127,"$57,006.17"
Treasury-Collecting Division,Head Admin Clerk,2127,"$54,849.77"
Property Management,Sr Admin Asst (MangrSecrtySytm,2131,"$97,684.12"
Office of Tourism,Admin Asst,2124,"$48,980.90"
Inspectional Services Dept,Chief Bldg Admin Clerk,2127,"$55,121.50"
Assessing Department,Admin Asst,2125,"$69,190.65"
ASD Human Resources,Human Resources Representative,2131,"$64,007.47"
Dpt of Innovation & Technology,Sr Data Proc Sys Anl (ASD/DPU),2122,"$113,016.17"
Neighborhood Development,Construction&DesignServMangr,2136,"$95,237.49"
Office of Streets,Utilities Permitting Agent,2136,"$76,111.34"
ASD Human Resources,Data Proc Sys Analyst,2130,"$81,308.32"
Neighborhood Development,Accounting Manager,2126,"$81,509.56"
Boston Fire Department,Fire Fighter,2131,"$76,620.13"
Assessing Department,Supv-Asst Assessors,2136,"$71,631.11"
Assessing Department,Sr Admin Anl,2127,"$69,115.66"
Inspectional Services Dept,Housing Inspector,2126,"$67,131.40"
Office of Economic Development,Program Asst,2132,"$64,561.49"
Assessing Department,"Manager, Litigation Support",2129,"$113,276.08"
Inspectional Services Dept,Board Member Appeals,2131,"$16,500.00"
ASD Office of Budget Mangmnt,Exec Asst   (Obpe),2136,"$113,260.50"
BPS Business Service,Coord-Manager (C),2128,"$101,219.13"
Public Facilities Department,Project Manager (PFD),2126,"$97,647.06"
Workers Compensation Service,Workers Comp Job Classificatn,2132,
Dpt of Innovation & Technology,Prin Dp Sys Anal-Dp,2130,"$4,624.05"
Neighborhood Services,Exec Asst(Office Manager),2118,"$78,240.86"
Neighborhood Development,Dep Dir,2115,"$124,928.39"
Assessing Department,Asst Assessor,2136,"$69,747.37"
Public Facilities Department,Project Manager II (PFD),2130,"$22,151.36"
Environment Department,Spec Asst II,2131,"$99,630.27"
Public Facilities Department,Project Manager (PFD),2125,"$97,647.08"
Neighborhood Development,Dir-Public/Media Relations,2132,"$115,503.33"
Dpt of Innovation & Technology,Data Proc Sys Analyst,2127,"$81,308.36"
Dpt of Innovation & Technology,Prin Dp Sys Anal-Dp,2131,"$41,616.54"
Environment Department,Administrator,2118,"$96,867.85"
Neighborhood Development,Dep Dir,2131,"$124,928.46"
Neighborhood Development,Housing Crisis Case Coord,2121,"$62,783.29"
ASD Office of Budget Mangmnt,Exec Asst   (Obpe),2130,"$113,276.08"
Registry Division,Prin Clerk (Vitals/Registry),2130,"$46,817.66"
Parks Department,Laborer Seasonal (Parks),2118,"$5,216.38"
Property Management,Chief BldgConstruction&RprDir,2136,"$120,225.58"
Dpt of Innovation & Technology,Sr Data Proc Sys Anl,2121,"$97,647.04"
Inspectional Services Dept,Envrnmntl Health Inspector II,2121,"$22,259.65"
Neighborhood Development,Program Mngr,2119,"$75,412.51"
Property Management,MaintMechFrpr(PMD/GraffRemoval,2122,"$6,727.92"
Parks Department,Park Keeper,2124,"$42,261.51"
Office of Economic Development,Neigh Business Manager,2126,"$81,509.56"
Neighborhood Development,Records Mngr,2136,"$75,412.49"
Public Works Department,Supn of Buildings and Bridges,2128,"$120,412.27"
ASD Office Of Labor Relation,Office Manager,2132,"$40,591.07"
Assessing Department,Commissioner (Asn),2132,"$148,554.90"
Office of Economic Development,Prin Admin Asst,2120,"$97,566.66"
Property Management,Admin Asst (PFD),2124,"$69,215.46"
Treasury-Treasury Division,Prin Accountant,2136,"$69,215.35"
Boston City Council,Research & Policy Dir (CC),2130,"$72,836.19"
Assessing Department,Director of Operations,2124,"$129,854.40"
Neighborhood Development,Sr Housing Develop Offcr,2136,"$95,237.48"
Workers Compensation Service,Workers Comp Job Classificatn,2135,
Fair Housing & Equity,Member-Fair Housing Comm,2115,$400.00
Law Department,Articled Clerk,2135,"$69,663.31"
Neighborhood Development,Policy Advisor,2116,"$115,503.34"
Inspectional Services Dept,Envrnmntl Health Inspector I,2125,"$70,527.32"
ASD Human Resources,Sr Admin Asst,2125,"$6,861.84"
Treasury-Treasury Division,Sr Admin Asst,2124,"$74,611.94"
Election Division,Admin Asst,2124,"$81,308.34"
Office of New Bostonians,Staff Asst III,2128,"$66,461.15"
Registry Division,Head Cashier(Vitals/Registry),2119,"$57,282.37"
Workers Compensation Service,Workers Comp Job Classificatn,2130,
Parks Department,Park Keeper,2130,"$42,261.53"
Parks Department,Head Clerk and Secretary,2124,"$38,826.29"
Inspectional Services Dept,Housing Inspector,2136,"$67,340.55"
Auditing Department,Sr Admin Anl (Sp Proj Stff)Aud,2128,"$81,308.33"
Boston Public Library,Training Coordinator,2122,"$101,131.16"
Neighborhood Development,Asset Manager,2132,"$75,412.47"
Inspectional Services Dept,Head Clerk,2128,"$49,003.55"
Auditing Department,Asst Prin Accountant,2121,"$55,201.04"
Boston City Council,Secretary,2132,"$7,861.56"
Boston Police Department,Staff Asst (Administration),2135,"$104,715.28"
BPS Human Resource Team,Manager (C) (non-ac),2122,"$80,552.73"
Boston Cntr - Youth & Families,Exec  Asst  (CC),2130,"$81,308.32"
Boston Public Library,Spec Library Asst II,2136,"$53,012.91"
Boston Public Library,Asst Keeper Of Prints,2132,"$78,110.93"
BPS Condon Elementary,Teacher,2122,"$99,953.24"
Traffic Division,Supvising Traffic Engineer,2131,"$113,451.83"
Boston Public Library,Spec Library Asst V,2132,"$69,679.18"
Boston Fire Department,Fire Lieutenant,2132,"$125,159.34"
Boston Fire Department,Fire Lieutenant,2125,"$125,551.70"
Boston Fire Department,Fire Lieutenant Administration,2136,"$136,126.33"
Boston Fire Department,Fire Fighter,2126,"$107,540.91"
Traffic Division,Maint Mech (Painter) (T & P)##,2122,"$51,743.34"
Boston Fire Department,FF (Asst Dive Mast),2136,"$85,215.74"
Public Works Department,Head Clerk,2134,"$49,003.62"
Boston Fire Department,Fire Fighter (InctComndSp) DFC,2136,"$106,074.02"
Boston Fire Department,Fire Lieutenant-AdvanceTech,2119,"$131,779.62"
Transportation-Parking Clerk,Prin Data Proc Systems Analyst,2127,"$113,451.83"
Boston Fire Department,Fire Lieutenant,2122,"$124,947.70"
Boston Fire Department,Fire Fighter-Technician,2136,"$108,282.31"
Boston Cntr - Youth & Families,Computer Instructor,2132,"$61,019.93"
Boston Public Library,Children's Serv Libr Asst II,2128,"$60,062.88"
Boston Public Library,Sr Library Asst (Branch),2124,"$47,061.04"
Boston Cntr - Youth & Families,Athletic Assistant,2135,"$42,446.70"
Boston Public Library,Spec Library Asst I (Branch),2119,"$53,012.95"
Boston Fire Department,Fire Lieutenant-ADR,2127,
Boston Fire Department,Fire Alarm Operator,2131,"$12,770.46"
Transportation-Parking Clerk,Data Proc Coordinator,2128,"$66,926.46"
Boston Fire Department,Fire Lieutenant,2127,"$125,459.50"
Boston Fire Department,Fire Fighter-Technician,2126,"$87,504.27"
Boston Public Library,Branch Librarian II,2127,"$87,041.16"
Boston Fire Department,Fire Lieutenant,2124,"$124,322.59"
Boston City Council,City Councilor,2128,"$99,499.92"
Boston Public Library,Research Specialist,2131,"$71,959.69"
Consumer Affairs & Licensing,Consumer Investigator,2136,"$49,498.62"
Public Works Department,Asst Electrical Engineer,2136,"$76,300.72"
Office of Streets,Sr Admin Asst (Admin Br),2128,"$82,153.06"
Boston Fire Department,FF (FPD InspLev2Certification),2124,"$108,703.97"
Traffic Division,Supv-Parking Meter Operations,2128,"$97,647.02"
Boston Fire Department,Fire Fighter-Technician,2131,"$109,326.69"
Boston Public Library,Prin Library Asst,2132,"$44,461.04"
Boston Cntr - Youth & Families,Lifeguard II,2127,"$42,892.88"
Office of Streets,Sr Data Proc Sys Anl,2136,"$97,311.27"
Boston Public Library,Spec Library Asst II (Branch),2132,"$58,152.37"
Boston Cntr - Youth & Families,Building Manager,2125,
Boston Cntr - Youth & Families,Maint Worker/Custodian,2122,"$44,924.55"
Boston Fire Department,FF (LEPC Title3 Insp),2126,"$113,905.89"
Boston Cntr - Youth & Families,Program Mngr,2136,"$81,308.35"
King K-8,Paraprofessional,2131,"$33,463.65"
Boston Fire Department,Fire Lieutenant,2136,"$119,992.36"
Traffic Division,Parking Meter Supervisor,2128,"$53,376.82"
Boston Public Library,Spec Library Asst I (Branch),2126,"$53,012.92"
Boston Fire Department,FF(IncidentCommandSpec)DFC-Tec,2136,"$103,414.92"
Traffic Division,Sr Parking Meter Supervisor I,2121,"$63,029.70"
Boston Cntr - Youth & Families,Athletic Director,2128,"$46,413.24"
Boston Fire Department,FF(IncidentCommandSpec)DFC-Tec,2130,"$108,558.11"
Boston Cntr - Youth & Families,Maint Worker/Custodian,2136,"$44,636.19"
Boston Cntr - Youth & Families,Program Mngr,2121,"$81,320.91"
Public Works Department,Hvy Mtr Equ Repairpr Class III,2131,"$45,704.66"
Boston Fire Department,Fire Fighter,2125,"$106,589.38"
Transportation-Parking Clerk,Chief Claims Investigator,2136,"$64,483.96"
Traffic Division,Sr Traffic Investigator,2124,"$49,003.56"
Traffic Division,Sr Radio Communications Tech,2125,"$90,134.11"
Boston Fire Department,Fire Lieutenant,2118,"$125,882.45"
Traffic Division,Sr Parking Meter Supervisor II,2128,"$75,437.34"
Boston Fire Department,Fire Lieutenant Administration,2132,"$133,412.59"
Boston Fire Department,FF(IncidentCommandSpec)DFC-Tec,2145,"$87,316.01"
Boston Public Library,Sr Library Asst (Branch),2131,"$44,461.03"
Boston Cntr - Youth & Families,Maint Worker/Custodian,2114,"$42,061.06"
Boston Fire Department,Sr Admin Asst,2127,"$74,611.96"
Boston Public Library,Sr Library Asst,2119,"$44,461.01"
Eliot K-8,Lunch Hour Monitors,2121,"$7,918.86"
Boston Fire Department,District Fire Chief-Adv Tech,2136,"$167,941.38"
Boston Fire Department,Fire Fighter,2119,"$106,094.96"
Traffic Division,Sr Parking Meter Supervisor I,2126,"$62,379.73"
Boston Fire Department,Fire Fighter-AdvanceTechnician,2126,"$91,873.10"
Boston Cntr - Youth & Families,Staff Asst,2128,"$52,290.66"
Public Works Department,Spec Hvy Meo,2126,"$48,614.58"
Boston Fire Department,Fire Lieutenant,2126,"$125,340.12"
Boston Fire Department,Fire Fighter-AdvanceTechnician,2136,"$109,036.36"
Boston Fire Department,Fire Fighter,2127,"$105,798.63"
Boston Public Library,Spec Library Asst II (Branch),2119,"$57,628.08"
Boston Fire Department,FF (Juvenile F5 Program),2122,"$113,720.94"
Chief Operating Officer,Asst Superintendent (non-ac),2124,"$157,211.59"
Public Works Department,Asst Electrical Engineer,2131,"$74,592.85"
Traffic Division,Sr Traffic Investigator,2127,"$49,003.55"
Transportation-Parking Clerk,Prin Admin Asst (Planning T&P),2132,"$113,451.83"
Boston Fire Department,Fire Fighter,2129,"$88,546.67"
Boston Fire Department,District Fire Chief Admin,2132,"$178,722.01"
Boston Fire Department,FF(SOCEquip&LogMgr)-Technician,2119,"$111,680.22"
Public Works Department,Highway Maint Frprs (Pwd)##,2127,"$56,948.14"
Boston Fire Department,Sr Fire Alarm Operator,2125,"$132,651.10"
Boston Cntr - Youth & Families,Staff Asst,2130,"$52,186.73"
Boston Cntr - Youth & Families,Youth Worker,2119,"$48,723.35"
Boston Public Library,Sr Bldg Custodian,2126,"$52,563.11"
Traffic Division,WkgFrprsTraSignalRpprTest##,2127,"$76,873.99"
Public Works Department,Drawtender##,2121,"$65,599.23"
Boston Cntr - Youth & Families,Youth Worker,2129,"$48,263.41"
Boston Fire Department,FF (Training Instruc),2124,"$117,533.88"
Boston Cntr - Youth & Families,Supv Athletic Facil,2127,"$89,246.05"
Boston Public Library,Spec Library Asst II,2118,"$53,012.88"
Boston Cntr - Youth & Families,Athletic Director,2131,"$46,158.44"
Boston Cntr - Youth & Families,Building Manager,2122,"$46,413.47"
Public Works Department,Motor Equip Oper & Pw Lbr,2127,"$42,356.24"
Boston Cntr - Youth & Families,Maint Worker/Custodian,2128,"$45,127.72"
Boston Cntr - Youth & Families,Teacher I,2136,"$41,293.82"
Boston Fire Department,Fire Fighter-AdvanceTechnician,2121,"$109,618.57"
Boston Public Library,Spec Library Asst I,2135,"$48,571.80"
Boston Fire Department,Fire Captain,2124,"$142,669.72"
Boston Public Library,Branch Librarian II,2132,"$87,136.81"
Public Works Department,StreetlightingConstInsp(Pwd)##,2130,"$67,842.63"
Boston Public Library,Curator-Microtext & Newspapers,2130,"$60,759.30"
Public Works Department,Highway Maint Inspector##,2124,"$49,955.27"
Traffic Division,Parking Meter Supervisor,2126,"$53,376.88"
Traffic Division,Asst Supv-Parking Enforcement,2122,"$75,437.39"
Boston Fire Department,Fire Fighter (InctComndSp) DFC,2119,"$11,323.95"
Boston Fire Department,Sr Data Proc Sys Anl,2121,"$97,647.12"
Public Works Department,Hvy Mtr Equ Repairpr Class III,2127,"$56,301.24"
Boston Fire Department,Wkg Frprs Elec Equip Repairprs,2136,"$126,293.74"
Boston Fire Department,FF(FPD Place of Assembly Insp),2122,"$120,407.79"
Boston Public Library,Spec Library Asst I (Branch),2130,"$53,012.92"
